wav_filename,wav_filesize,transcript
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp007_044.wav,1.9511875,e su hɔn glawun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp007_045.wav,2.473,ye ɖo ingidi ji guwun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp007_046.wav,2.9948125,nε a mε gbɔ gbɔn bɔ fun kpoŏ d e wu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp007_047.wav,3.4031875,amasin elɔ nɔ fyɔ ɖakpa mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp007_048.wav,1.9285,wɔ ɔ fyɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp007_049.wav,1.8150625,nukun ce nɔ fyε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp007_050.wav,2.881375,vi ɔ fɔn gajawun sin amlɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_001.wav,2.2914375,e nɔ gba nu nu xo a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_002.wav,1.29325,gbɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_003.wav,1.384,gbɔ se a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_004.wav,2.38225,e yi azɔmε a ɖo ji ja
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_005.wav,2.0419375,mεɖe do gesi wema
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_006.wav,1.883125,e hεn agban ɔ gba
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_007.wav,2.56375,a na yi tɔ co bo gba zεn a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_008.wav,1.747,xomε ce gba wɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_009.wav,1.747,xo ɔ gba tamε ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_010.wav,2.2688125,ajotɔ elɔ nɔ hu mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_011.wav,2.2688125,un sixu xa wema elɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_012.wav,1.7696875,wema tɔn ɖie a mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_013.wav,3.3805,agoo agoo mi na mi ali nu ma din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_014.wav,1.6789375,mɔ wε a jɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_015.wav,1.5881875,e jεn nε gεgε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_016.wav,1.701625,e ɖo na ɖɔ mɔ a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_017.wav,2.20075,enε nyɔ ɖεkpε hu elɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_018.wav,2.7679375,bayi sa akpan kpɔnwun εnε nu ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_019.wav,2.0419375,un ɖu sεn san do we
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_020.wav,3.562,e xa glagada e nɔ xa godwe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_021.wav,2.1326875,azɔmεvi ɖe lε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_022.wav,1.8604375,e gbɔ nu ɖu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_023.wav,1.9058125,e gɔn xo ɖɔ a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_024.wav,2.38225,mε tɔn wε nyi agbade gle elɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_025.wav,1.973875,eye wε ji han
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_026.wav,1.973875,mεjitɔ ɖokpo ɖokpo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_027.wav,3.3805,kanlin e ma ɖo si a ɔ gbε wε nɔ nya sukpɔ ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_028.wav,1.8604375,e fun i do gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_029.wav,3.3124375,vi ɔ sin wutu hun myɔ gbogbogbo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_030.wav,2.0419375,wutu ce gblɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_031.wav,1.7696875,e gblɔ mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_032.wav,1.9511875,mε wε nyi gan ɖo fi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_033.wav,2.8586875,e ɖu gan ɖo savi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_034.wav,2.881375,to tε mε e ɖu gan ɖe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_035.wav,2.064625,un tɔn gbe towe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_036.wav,2.836,vi ce sin gingan ba wε un ɖe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_037.wav,3.0401875,gan ɖe ba nyi hun e yi fle mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_038.wav,2.064625,un xwe nɔ ce gɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_039.wav,2.3141875,nε e nɔ wa xwe towe gbe gbɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_040.wav,2.3595625,un nɔ yi gɔn tɔn ɖayi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_041.wav,1.8604375,nu yε nyɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_042.wav,2.1326875,ye ɖo na tuun nu elɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_043.wav,2.609125,e na gbo ada ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_044.wav,1.973875,e dan gbɔn fi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_045.wav,1.8150625,e ɖo gaan
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_046.wav,2.2688125,sin ɔ zawe bi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_047.wav,1.7696875,gbe tɔn zin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_048.wav,2.427625,e gba ta do do wu giwun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_049.wav,2.56375,e gba ta do do wu gawun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_050.wav,2.2688125,ɖablatɔ wε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_051.wav,1.8150625,e ɖo gogwe mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_052.wav,2.11,xo tɔn mε gble
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_053.wav,4.92325,wɔxuxu nabi gbe ɖie wɔxuxu ɖɔla wewe gbe wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_054.wav,2.6771875,vi nabi wε ɖo xwe ɔ gbe tawun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_055.wav,2.92675,mε e gɔn wε un ɖe ɔ wε zɔn nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_056.wav,2.1326875,e do wezun hu azwi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_057.wav,1.792375,zan ja kuku gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_058.wav,1.9965625,sin ɔ ko fyε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_059.wav,1.701625,un nyi ajotɔ ɖayi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_060.wav,1.83775,un nyi ajotɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_061.wav,2.064625,e dafɔ gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_062.wav,1.8150625,gbε ce wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_063.wav,1.9058125,vi ɔ fun bi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_064.wav,2.3595625,un gɔ xo gedegede
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_065.wav,3.516625,e jε gomε ni kaka bo ɖyɔ ε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_066.wav,2.01925,a na sɔ gi gɔ na
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_067.wav,2.2915,e gεdε xo ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_068.wav,2.56375,e bla axɔsu tɔn gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_069.wav,2.56375,jezu kεntɔ lε bla gbe tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_070.wav,2.2688125,ye ɖo gbe ce bla wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_071.wav,2.38225,e ma se fɔngbe nε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_072.wav,2.7679375,andre a se fɔngbe a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_073.wav,2.2915,xa mε yε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_074.wav,2.11,ma gan jε wu ce o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_075.wav,3.0401875,mi ma gble hwε do ta nu mε ɖe o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_076.wav,2.2688125,ye ma nyɔ kεkε do gε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_077.wav,4.56025,mi gbadɔ ɖɔ mi na yi nuɖiɖi mitɔn sin ajɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_078.wav,2.4503125,e gbo adɔ do wu ce
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_079.wav,1.973875,un ɖo gbɔjε mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_080.wav,3.062875,e na mi gbɔjε nu azan tantɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_081.wav,2.2688125,a tuun bεεlεn wε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_082.wav,1.4974375,un tuun i
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_083.wav,1.6335625,e yi ku gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_084.wav,1.9058125,e yi gbe nu ku
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_085.wav,1.5655,un gba xɔ ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_086.wav,1.9511875,e kan gunmagan ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_087.wav,3.8115625,ye nyahwan gugu wa ja nu e jε ɔ kpɔn gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_088.wav,1.8604375,e glɔn jɔhɔn nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_089.wav,2.1326875,e ɖo togbesɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_090.wav,4.0384375,mawu gbεnɔ na jlo bɔ nu e lin un ɖe ɔ na jlɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_091.wav,3.698125,nana tɔ bowunba kɔmε gblayaa ɖokpo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_092.wav,3.0855625,e jε atan mε ɔ e nɔ jε gba mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_093.wav,1.8150625,kan ɔ gbo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_094.wav,2.9494375,e sεn ta nu atin lε bi do gligli ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_095.wav,1.0436875,sεn ε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_096.wav,1.701625,nya elɔ gla
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_097.wav,1.6789375,alɔ ce gɔdɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_098.wav,1.7243125,ma dan gblagbla o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_099.wav,2.881375,kanlin lε bi ɖo wezun do wε gbligbli
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_100.wav,1.65625,gbεmε hɔn a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_101.wav,1.9965625,gba nu nu agban towe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_102.wav,1.792375,mi na go yi mawu gɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_103.wav,1.29325,a nɔ go din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_104.wav,2.0419375,xɔ ɔ gɔ bo ɖo gbagba
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_105.wav,1.5881875,mawu wε ɖo gbε ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_106.wav,1.7243125,nutitε ɔ wu sin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_107.wav,1.9965625,nutiitε ɔ tɔn sin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_108.wav,3.153625,jan batistu nɔ su xo ɖo gbexo mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_109.wav,2.4503125,ma gba atinkεn ɔ ɖu o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_110.wav,2.11,e gbε kpεn nu vi tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_111.wav,3.4031875,gbade ce jεn na bi ɖiɖa ɔ myɔ wε nɔ hεn ci
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_112.wav,1.47475,e nɔ lε gle
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_113.wav,2.0873125,e lε gle towe ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp009_114.wav,6.6248125,nya ɖe lε gle bo do awinya e ɖɔ xwe su ɔ nu bi ɔ tεn e nɔ tεn kpɔn deji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_001.wav,5.2408125,agidigbawun do gudo gbowεlε so so wε emi kpεnzɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_002.wav,2.2688125,un xwe gboa ɖo bonu kanmε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_003.wav,2.6318125,jloɖagbenɔ lε ɖo kpinkplɔn wε bona do wazɔ ɖo to mitɔn mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_004.wav,1.973875,e ɖo nu ɖu wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_005.wav,2.336875,din jεn e yi xwe gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_006.wav,1.8150625,un ɖo akwε ɖayi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_007.wav,2.1326875,un gosin janma tomε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_008.wav,1.65625,tɔ ɔ gba wu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_009.wav,1.7243125,kpeto kpe awɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_010.wav,2.0873125,e ci te geɖee
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_011.wav,1.610875,awu ce gɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_012.wav,2.1326875,e gbɔjɔ kan mε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_013.wav,2.0873125,e gbandan gannu ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_014.wav,2.1780625,wɔ zozo nɔ gan yozo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_015.wav,9.8010625,awadakpεkpε nɔ xɔ avɔ bo nɔ do ɖo xwe a gbejigbeji wε e nɔ do gbɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_016.wav,1.9285,e wa a ka tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_017.wav,1.2705625,un ko wa
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_018.wav,1.65625,un fan gowe nu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_019.wav,3.6754375,dada xɔ măga gbowun ɖe bε vivi kaka
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_020.wav,3.28975,afɔ do gbe wε e ɖe bɔ mi yi gbo e do
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_021.wav,2.11,hwlεn mi gan sin nu nyanya mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_022.wav,1.701625,un na byɔ gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_023.wav,3.199,hwenu ji ɖo jija wε ɔ nukun we tɔn a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_024.wav,3.0175,dosu kanbyɔ dosi ɖɔ e na ɖu nu ace
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_025.wav,2.01925,e kanbyɔ ɖɔ e ɖu nu aji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_026.wav,1.384,hun gbe zo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_027.wav,2.881375,lee gbɔ ɖe ɔ wε hunɖe tɔn nɔ nɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_028.wav,2.0873125,ye nɔ gbeji nu mawu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_029.wav,1.7243125,e hεn xɔ ɔ gba
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_030.wav,1.3159375,un xwe yi gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_031.wav,3.062875,glagla dawe elɔ tɔn flayi din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_032.wav,2.427625,a na fya bo na yi aximε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_033.wav,2.881375,e gbijɔ agbadekun ɔ bo xɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_034.wav,1.6335625,sin gbe nε gbe ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_035.wav,2.336875,sin hwetεnu a bε azɔ ɖo finε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_036.wav,1.9285,axi ɔ jε gbawunjo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_037.wav,2.2234375,e wε gbɔn to ɖo wemaxɔmε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_038.wav,1.65625,e gbɔn to nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_039.wav,1.520125,e ɖo gudo ce
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_040.wav,2.6545,eeo un jlo na xɔ atinkεn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_041.wav,1.8150625,afɔ towe gbigba
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_042.wav,1.29325,mεsi ɖe e
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/armandine/armandine_fongbe_corp010_043.wav,2.2915,e gudu wema ce lε bi
